,Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
364,Anopheles quadrimaculatus,1,St Stephens,27.499288,-82.600544,10
365,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,10
366,Anopheles quadrimaculatus,7,Magnolia Manor,27.481256,-82.48042,10
367,Anopheles quadrimaculatus,7,Lakewood Ranch,27.419517,-82.4262,10
368,Anopheles quadrimaculatus,6,Soccer Field,27.426485,-82.376623,10
369,Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,10
370,Anopheles quadrimaculatus,14,Apple,27.41218,-82.28757,10
371,Anopheles quadrimaculatus,12,Race Track,27.474551,-82.324001,10
372,Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,10
373,Anopheles quadrimaculatus,59,Keentown,27.570935,-82.137841,10
374,Anopheles quadrimaculatus,2,Lloyd Park,27.489937,-82.533814,10
375,Anopheles quadrimaculatus,11,Braden River Park,27.44893,-82.498664,10
376,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,10
377,Anopheles quadrimaculatus,22,Grassfarm Rd.,27.627967,-82.496833,10
378,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,10
379,Anopheles quadrimaculatus,4,Church,27.600978,-82.529357,10
380,Anopheles quadrimaculatus,11,French,27.603067,-82.535717,10
381,Anopheles quadrimaculatus,12,Erie Rd.,27.574079,-82.5041,10
382,Anopheles quadrimaculatus,8,Church,27.600978,-82.529357,10
383,Anopheles quadrimaculatus,25,Grassfarm Rd.,27.627967,-82.496833,10
384,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,10
385,Anopheles quadrimaculatus,36,French,27.603067,-82.535717,10
386,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,10
387,Anopheles quadrimaculatus,18,Carrs,27.554018,-82.545481,10
388,Anopheles quadrimaculatus,12,Mote Ranch,27.4197,-82.47982,10
389,Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,10
390,Anopheles quadrimaculatus,35,Magnolia Manor,27.481256,-82.48042,10
391,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,10
392,Anopheles quadrimaculatus,7,Rye Rd,27.484586,-82.40161,10
393,Anopheles quadrimaculatus,10,Braden Pines,27.43889,-82.43865,10
394,Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,10
395,Anopheles quadrimaculatus,1,Gopher Hill,27.40805,-82.260329,10
396,Anopheles quadrimaculatus,18,Singletary Rd,27.34712,-82.243525,10
397,Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,10
398,Anopheles quadrimaculatus,6,Thousand Oaks,27.564989,-82.480332,10
399,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,10
400,Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,10
401,Anopheles quadrimaculatus,15,Palmetto Ball Park,27.531,-82.58235,10
402,Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,10
403,Anopheles quadrimaculatus,13,Buffalo Creek Ball Park,27.578355,-82.483695,10
404,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,10
405,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,10
406,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,10
407,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,10
408,Anopheles quadrimaculatus,10,Buffalo Creek Ball Park,27.578355,-82.483695,10
409,Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,10
410,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,10
411,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,10
412,Anopheles quadrimaculatus,2,Magnolia Manor,27.481256,-82.48042,10
413,Anopheles quadrimaculatus,3,Soccer Field,27.426485,-82.376623,10
414,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,10
415,Anopheles quadrimaculatus,1,Braden Pines,27.43889,-82.43865,10
416,Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,10
417,Anopheles quadrimaculatus,2,Singletary Rd,27.34712,-82.243525,10
418,Anopheles quadrimaculatus,4,Sandy Baptist,27.272953,-82.116503,10
419,Anopheles quadrimaculatus,6,Erie Rd.,27.574079,-82.5041,10
420,Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,10
421,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,10
422,Anopheles quadrimaculatus,1,Bradley Rd.,27.60315,-82.098133,10
423,Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,10
424,Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,10
425,Anopheles quadrimaculatus,16,Chapman Rd.,27.616367,-82.5353,10
426,Anopheles quadrimaculatus,3,Church,27.600978,-82.529357,10
427,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,10
428,Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,10
429,Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,10
430,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,10
431,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,10
432,Anopheles quadrimaculatus,4,Church,27.600978,-82.529357,10
433,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,10
434,Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,10
435,Anopheles quadrimaculatus,24,Grassfarm Rd.,27.627967,-82.496833,10
436,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,10
437,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,10
438,Anopheles quadrimaculatus,28,Chapman Rd.,27.616367,-82.5353,11
439,Anopheles quadrimaculatus,8,Church,27.600978,-82.529357,11
440,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,11
441,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
442,Anopheles quadrimaculatus,30,Grassfarm Rd.,27.627967,-82.496833,11
443,Anopheles quadrimaculatus,45,Port,27.640483,-82.552667,11
444,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,11
445,Anopheles quadrimaculatus,12,Buffalo Creek Ball Park,27.578355,-82.483695,11
446,Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,11
447,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,11
448,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,11
449,Anopheles quadrimaculatus,8,Chapman Rd.,27.616367,-82.5353,11
450,Anopheles quadrimaculatus,18,Church,27.600978,-82.529357,11
451,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,11
452,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
453,Anopheles quadrimaculatus,18,Port,27.640483,-82.552667,11
454,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,11
455,Anopheles quadrimaculatus,2,Highland Shores,27.516317,-82.537735,11
456,Anopheles quadrimaculatus,14,Carrs,27.554018,-82.545481,11
457,Anopheles quadrimaculatus,2,Palmetto shop,27.533281,-82.565712,11
458,Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,11
459,Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,11
460,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,11
461,Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,11
462,Anopheles quadrimaculatus,11,Mote Ranch,27.4197,-82.47982,11
463,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,11
464,Anopheles quadrimaculatus,25,Lakewood Ranch,27.419517,-82.4262,11
465,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
466,Anopheles quadrimaculatus,15,Braden Pines,27.43889,-82.43865,11
467,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,11
468,Anopheles quadrimaculatus,3,South 675,27.40779,-82.304,11
469,Anopheles quadrimaculatus,4,Sandy Baptist,27.272953,-82.116503,11
470,Anopheles quadrimaculatus,1,Bear Bay Rd.,27.47078,-82.16993,11
471,Anopheles quadrimaculatus,3,Prichard Rd.,27.639167,-82.417083,11
472,Anopheles quadrimaculatus,6,Thousand Oaks,27.564989,-82.480332,11
473,Anopheles quadrimaculatus,4,Parrish,27.57505,-82.419667,11
474,Anopheles quadrimaculatus,11,Parrish,27.57484,-82.419638,11
475,Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,11
476,Anopheles quadrimaculatus,1,Bradley Rd.,27.60315,-82.098133,11
477,Anopheles quadrimaculatus,9,Carlton Rd.,27.613375,-82.123478,11
478,Anopheles quadrimaculatus,1,Keentown,27.570935,-82.137841,11
479,Anopheles quadrimaculatus,6,Palmetto Ball Park,27.531,-82.58235,11
480,Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,11
481,Anopheles quadrimaculatus,4,Lakewood Ranch HS,27.44242,-82.43578,11
482,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,11
483,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
484,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
485,Anopheles quadrimaculatus,23,Grassfarm Rd.,27.627967,-82.496833,11
486,Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,11
487,Anopheles quadrimaculatus,33,Buffalo Creek Ball Park,27.578355,-82.483695,11
488,Anopheles quadrimaculatus,1,Chapman Rd.,27.616367,-82.5353,11
489,Anopheles quadrimaculatus,2,Grassfarm Rd.,27.627967,-82.496833,11
490,Anopheles quadrimaculatus,1,Port,27.640483,-82.552667,11
491,Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,11
492,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,11
493,Anopheles quadrimaculatus,24,Chapman Rd.,27.616367,-82.5353,1
494,Anopheles quadrimaculatus,4,Grassfarm Rd.,27.627967,-82.496833,4
495,Anopheles quadrimaculatus,24,Port,27.640483,-82.552667,4
496,Anopheles quadrimaculatus,15,Buffalo Creek Ball Park,27.578355,-82.483695,4
497,Anopheles quadrimaculatus,9,Grassfarm Rd.,27.627967,-82.496833,4
498,Anopheles quadrimaculatus,134,Port,27.640483,-82.552667,4
499,Anopheles quadrimaculatus,7,Parrish,27.57505,-82.419667,4
500,Anopheles quadrimaculatus,5,Parrish,27.57484,-82.419638,4
501,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,4
502,Anopheles quadrimaculatus,68,Port,27.640483,-82.552667,4
503,Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,4
504,Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,4
505,Anopheles quadrimaculatus,11,Singletary Rd,27.34712,-82.243525,4
506,Anopheles quadrimaculatus,6,Wauchula Rd.,27.426958,-82.133258,4
507,Anopheles quadrimaculatus,60,Bear Bay Rd.,27.47078,-82.16993,4
508,Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,4
509,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,4
510,Anopheles quadrimaculatus,7,Bradley Rd.,27.60315,-82.098133,4
511,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,4
512,Anopheles quadrimaculatus,15,Grassfarm Rd.,27.627967,-82.496833,4
513,Anopheles quadrimaculatus,1,Grassfarm Rd.,27.627967,-82.496833,5
514,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,5
515,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,5
516,Anopheles quadrimaculatus,1,Magnolia Manor,27.481256,-82.48042,5
517,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,5
518,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,5
519,Anopheles quadrimaculatus,1,Mossy Hammock,27.286571,-82.23038,5
520,Anopheles quadrimaculatus,2,Sandy Baptist,27.272953,-82.116503,5
521,Anopheles quadrimaculatus,13,Bear Bay Rd.,27.47078,-82.16993,5
522,Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,5
523,Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,5
524,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,5
525,Anopheles quadrimaculatus,4,Bradley Rd.,27.60315,-82.098133,5
526,Anopheles quadrimaculatus,41,Carlton Rd.,27.613375,-82.123478,5
527,Anopheles quadrimaculatus,1,Keentown,27.570935,-82.137841,5
528,Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,5
529,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,5
530,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
531,Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,5
532,Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,5
533,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,5
534,Anopheles quadrimaculatus,1,Orbans,27.50312,-82.65739,5
535,Anopheles quadrimaculatus,31,Bolleteries Soccer field,27.447151,-82.62052,5
536,Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,5
537,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
538,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,5
539,Anopheles quadrimaculatus,10,Magnolia Manor,27.481256,-82.48042,5
540,Anopheles quadrimaculatus,1,Lakewood Ranch,27.419517,-82.4262,5
541,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,5
542,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,5
543,Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,5
544,Anopheles quadrimaculatus,4,Myakka,27.349733,-82.157581,5
545,Anopheles quadrimaculatus,2,Sandy Baptist,27.272953,-82.116503,5
546,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,5
547,Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,5
548,Anopheles quadrimaculatus,11,Carlton Rd.,27.613375,-82.123478,5
549,Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,5
550,Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,5
551,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,5
552,Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,5
553,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,5
554,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,5
555,Anopheles quadrimaculatus,56,Port,27.640483,-82.552667,5
556,Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,5
557,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,5
558,Anopheles quadrimaculatus,33,Grassfarm Rd.,27.627967,-82.496833,5
559,Anopheles quadrimaculatus,163,Port,27.640483,-82.552667,5
560,Anopheles quadrimaculatus,4,Waterline Rd,27.4894,-82.361667,5
561,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
562,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,5
563,Anopheles quadrimaculatus,2,Orbans,27.50312,-82.65739,5
564,Anopheles quadrimaculatus,15,Mote Ranch,27.4197,-82.47982,5
565,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,5
566,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,5
567,Anopheles quadrimaculatus,13,Thousand Oaks,27.564989,-82.480332,5
568,Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,5
569,Anopheles quadrimaculatus,14,Carlton Rd.,27.613375,-82.123478,5
570,Anopheles quadrimaculatus,3,Palmetto Ball Park,27.531,-82.58235,5
571,Anopheles quadrimaculatus,8,Buffalo Creek Ball Park,27.578355,-82.483695,5
572,Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,5
573,Anopheles quadrimaculatus,2,Parrish,27.57484,-82.419638,5
574,Anopheles quadrimaculatus,6,French,27.603067,-82.535717,5
575,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,5
576,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,5
577,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
578,Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,5
579,Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
580,Anopheles quadrimaculatus,7,Soccer Field,27.426485,-82.376623,5
581,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,5
582,Anopheles quadrimaculatus,18,Braden Pines,27.43889,-82.43865,5
583,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,5
584,Anopheles quadrimaculatus,3,Jamie's Way,27.46357,-82.30379,5
585,Anopheles quadrimaculatus,3,Gopher Hill,27.40805,-82.260329,5
586,Anopheles quadrimaculatus,9,Myakka,27.349733,-82.157581,5
587,Anopheles quadrimaculatus,1,Sandy Baptist,27.272953,-82.116503,5
588,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,5
589,Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,5
590,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,5
591,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
592,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,5
593,Anopheles quadrimaculatus,17,Bradley Rd.,27.60315,-82.098133,5
594,Anopheles quadrimaculatus,34,Carlton Rd.,27.613375,-82.123478,5
595,Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,5
596,Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,5
597,Anopheles quadrimaculatus,14,Chapman Rd.,27.616367,-82.5353,5
598,Anopheles quadrimaculatus,18,Chapman Rd.,27.616367,-82.5353,5
599,Anopheles quadrimaculatus,7,French,27.603067,-82.535717,5
600,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
601,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
602,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,6
603,Anopheles quadrimaculatus,4,Orbans,27.50312,-82.65739,6
604,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,6
605,Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,6
606,Anopheles quadrimaculatus,4,Race Track,27.474551,-82.324001,6
607,Anopheles quadrimaculatus,8,Parrish,27.57505,-82.419667,6
608,Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,6
609,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,6
610,Anopheles quadrimaculatus,3,Bradley Rd.,27.60315,-82.098133,6
611,Anopheles quadrimaculatus,2,Colonial Baptist Church,27.475697,-82.613417,6
612,Anopheles quadrimaculatus,7,Lakewood Ranch HS,27.44242,-82.43578,6
613,Anopheles quadrimaculatus,10,French,27.603067,-82.535717,6
614,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,6
615,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,6
616,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,6
617,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,6
618,Anopheles quadrimaculatus,42,Grassfarm Rd.,27.627967,-82.496833,6
619,Anopheles quadrimaculatus,1,Apple,27.41218,-82.28757,6
620,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,6
621,Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,6
622,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,6
623,Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,6
624,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,6
625,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,6
626,Anopheles quadrimaculatus,9,Mote Ranch,27.4197,-82.47982,6
627,Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,6
628,Anopheles quadrimaculatus,47,Carlton Rd.,27.613375,-82.123478,6
629,Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,6
630,Anopheles quadrimaculatus,7,Lakewood Ranch HS,27.44242,-82.43578,6
631,Anopheles quadrimaculatus,7,Buffalo Creek Ball Park,27.578355,-82.483695,6
632,Anopheles quadrimaculatus,22,Parrish,27.57505,-82.419667,6
633,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,6
634,Anopheles quadrimaculatus,269,Parrish,27.57505,-82.419667,6
635,Anopheles quadrimaculatus,9,Palmetto Ball Park,27.531,-82.58235,6
636,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,6
637,Anopheles quadrimaculatus,1,Apple,27.41218,-82.28757,6
638,Anopheles quadrimaculatus,87,Grassfarm Rd.,27.627967,-82.496833,6
639,Anopheles quadrimaculatus,275,Soccer Field,27.426485,-82.376623,6
640,Anopheles quadrimaculatus,108,Singletary Rd,27.34712,-82.243525,6
641,Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,6
642,Anopheles quadrimaculatus,27,French,27.603067,-82.535717,6
643,Anopheles quadrimaculatus,12,Waterline Rd,27.4894,-82.361667,6
644,Anopheles quadrimaculatus,83,Frog Creek,27.590917,-82.548,7
645,Anopheles quadrimaculatus,88,Race Track,27.474551,-82.324001,7
646,Anopheles quadrimaculatus,115,Parrish/Britt Rd.,27.564967,-82.424886,7
647,Anopheles quadrimaculatus,22,Bradley Rd.,27.60315,-82.098133,7
648,Anopheles quadrimaculatus,122,Parrish,27.57484,-82.419638,7
649,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,7
650,Anopheles quadrimaculatus,13,Bunker Hill Church,27.591467,-82.19985,7
651,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,7
652,Anopheles quadrimaculatus,7,Rye Rd,27.484586,-82.40161,7
653,Anopheles quadrimaculatus,4,Upper Manatee,27.51261,-82.4319,7
654,Anopheles quadrimaculatus,28,Jamie's Way,27.46357,-82.30379,7
655,Anopheles quadrimaculatus,9,Mote Ranch,27.4197,-82.47982,7
656,Anopheles quadrimaculatus,169,Chapman Rd.,27.616367,-82.5353,7
657,Anopheles quadrimaculatus,1314,Grassfarm Rd.,27.627967,-82.496833,7
658,Anopheles quadrimaculatus,13,Buffalo Creek Ball Park,27.578355,-82.483695,7
659,Anopheles quadrimaculatus,2,Church,27.600978,-82.529357,7
660,Anopheles quadrimaculatus,92,Grassfarm Rd.,27.627967,-82.496833,7
661,Anopheles quadrimaculatus,9,Orbans,27.50312,-82.65739,7
662,Anopheles quadrimaculatus,93,Myakka,27.349733,-82.157581,7
663,Anopheles quadrimaculatus,33,Parrish/Britt Rd.,27.564967,-82.424886,7
664,Anopheles quadrimaculatus,133,Carlton Rd.,27.613375,-82.123478,7
665,Anopheles quadrimaculatus,67,Braden River Park,27.44893,-82.498664,7
